,title,price,url,id,location,image_src,department,scraped_at,condition,description,time_posted
34,Cadeira presidente  couro pu com rodizio,Free,https://www.facebook.com/marketplace/item/865399881427643/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344069492067854713%22%2C%22mf_story_key%22%3A%225947631855289926%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5947631855289926%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A39%2C%5C%22ranking_signature%5C%22%3A4932914907487141888%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A3.167802047226e-6%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225947631855289926%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,865399881427643,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/340536919_6809539602424364_3845809179987229041_n.jpg?stp=c0.65.526.526a_dst-jpg_p526x395&_nc_cat=106&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeHQRp3uc3Ph9JGc-c7uW8zUiXKf2LMI9qyJcp_Yswj2rGMUam9GV8ECW07zepBFE22wcvPubhb8w74qz37g7RUl&_nc_ohc=3HyNextBMMQAX_t6rHL&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfB5aiWlszdxIMfW8Oelq79wM73yhXAAVfa65KXYPDth7A&oe=643FC62D,furniture,2023-04-16 00:32,New,"Redcadeiras
Av Luiz Ferreira da Silva 652 ou fazemos entrega para maiores informações me add no WhatsApp [hidden information] ou fazemos entrega","Listed  in São Paulo, SP"
0,GELADEIRA ELECTROLUX PERFEITO ESTADO,R$250,https://www.facebook.com/marketplace/item/882992326125229/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344059115470262649%22%2C%22mf_story_key%22%3A%225856202561155436%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5856202561155436%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A1%2C%5C%22ranking_signature%5C%22%3A1374175164312322048%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A2.9534810143987e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225856202561155436%5C%22%3A3001%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,882992326125229,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/341910792_6314831438608433_5464161659340190350_n.jpg?stp=c0.144.352.352a_dst-jpg&_nc_cat=101&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeGpS5TEPEHs2pdmrvYL92Zn38GCu8OQ0NPfwYK7w5DQ09gxahoxD6_neNJOCuJti7XHuNcMqxGhCyLizDOJh4_3&_nc_ohc=EbQddaCxNnUAX9mcg-n&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfAPbz5JuUKOrbZ4PSscfaVfc6Ss0ONNmyvjYXyQcRh7pg&oe=64407A03,appliances,2023-04-16 00:34,Used - Good,"VENDE SE GELADEIRA ELECTROLUX ÓTIMO ESTADO FUNCIONANDO PERFEITAMENTE 
GELANDO SUPER BEM 
VALOR R$ 250 REAIS
RETIRAR OU ENTREGO 
PARA ENTREGA CASO PRESCISE NÃO COBRAREI O CARRETO AO MENOS QUE O COMPRADOR AJUDAR SÓ NO COMBUSTÍVEL. 
ENTERESSADOS DEIXE SEU CONTATO OU CHAME NO CHAT. ","Listed 34 minutes ago in São Paulo, SP"
7,Geladeira Consul 410 Litros,R$200,https://www.facebook.com/marketplace/item/3506331172987809/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344059115470262649%22%2C%22mf_story_key%22%3A%225855298057912620%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5855298057912620%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A13%2C%5C%22ranking_signature%5C%22%3A1374175164312322048%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.7248136921872e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225855298057912620%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,3506331172987809,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/338911095_9153817634692100_2954921976927083593_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=108&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeEqh_zAuXJBQWw19bFGXlltsdjj5RDWwqux2OPlENbCq7cOPxFGUfARupEMh4yLA0Ijw7ZznjN0VdyWMIIPU4b7&_nc_ohc=VR4HbuieHF8AX_8yybR&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfD5Ib62f4Do1FkvB6ke4lPLBHfCDFBWBrC0VVVX-atq6A&oe=644064B3,appliances,2023-04-16 00:34,Used - Good,"Vendo uma geladeira consul 410 litros 

(SOMENTE O FREEZER FUNCIONANDO!!!!!!!!!!!!!!!!!","Listed a week ago in São Paulo, SP"
16,Geladeras E Fogão Micro Baratos Rofos Funcionando Chama,R$60,https://www.facebook.com/marketplace/item/109064938823180/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344059115470262649%22%2C%22mf_story_key%22%3A%225638235346280984%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5638235346280984%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A23%2C%5C%22ranking_signature%5C%22%3A1374175164312322048%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.268173298059e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225638235346280984%5C%22%3A3001%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,109064938823180,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/340619350_6306122866086139_5861266973375484009_n.jpg?stp=c0.24.526.526a_dst-jpg_p526x395&_nc_cat=108&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFEtrZWx02WvDGW4fHbBF2W0hyRXN-2U8HSHJFc37ZTwYp72fuED24VFdZDZziHxhQUwh7DYu58OTx3zUT-I2J7&_nc_ohc=m3HCUHccX3kAX8-OehO&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfBARtPtZ_5yIPjrT3spcEDz86QUYCxjIgnfcbaPuftwcw&oe=64413420,appliances,2023-04-16 00:34,Used - like new,Funcionando tudo,"Listed  in São Paulo, SP"
17,Máquina de Café Expresso C/ Moinho,"R$3,000",https://www.facebook.com/marketplace/item/2170010673388492/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344059115470262649%22%2C%22mf_story_key%22%3A%226265511913471912%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6265511913471912%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A24%2C%5C%22ranking_signature%5C%22%3A1374175164312322048%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.2594833327986e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226265511913471912%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,2170010673388492,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/337926001_5721088208020089_2177273313835358942_n.jpg?stp=c140.0.440.440a_dst-jpg&_nc_cat=103&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeHDeEiaW7ANEICL7oVUS4ytzMPB4usRrSzMw8Hi6xGtLIJuXqIDJ0YYtxLRx4MTJ32tAoYz0ZXrUctaOiJOO9qo&_nc_ohc=cMlW24Xtmb0AX-j-YHj&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfA8LOTSaiKCIkdluFMq53C-5M8iE5LYIKpsZVZf1glXMQ&oe=64406550,appliances,2023-04-16 00:34,Used - Good,Maquina de café expresso dois grupos com moinho.,"Listed 2 weeks ago in São Paulo, SP"
18,Cozinha Modulada 2 Peças,"R$1,100",https://www.facebook.com/marketplace/item/732920288186149/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344059115470262649%22%2C%22mf_story_key%22%3A%225886160051450083%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5886160051450083%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A26%2C%5C%22ranking_signature%5C%22%3A1374175164312322048%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.2509590844564e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225886160051450083%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,732920288186149,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/320613094_6210414185675647_1874576964899344125_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=107&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeF5w4eXqaJwaJEs23Qcx-RTfFT9CDvfgrh8VP0IO9-CuHmzHYUTG1sJ0qXkTszI7XQ3K9FeynljpMi-j6xlb_UT&_nc_ohc=yDrcc9sRb8sAX_w2WyU&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfBfxNUdY7D8K0YvnECtLBXClCr5_gOGKyiRtUTP78Ow8w&oe=6440123E,appliances,2023-04-16 00:34,New,"Cozinha Modulada 2 Peças
- Balcão 
- Armário aéreo 

R$999,99 á vista 

Valor ofertado não inclui frete e montagem! 

Retirada na loja 👇🏻

Rua Jacarena, 75 Itaim Paulista","Listed 12 weeks ago in São Paulo, SP"
19,Cervejeira+82+litros,"R$1,200",https://www.facebook.com/marketplace/item/1346101286123895/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344059115470262649%22%2C%22mf_story_key%22%3A%226237322656334171%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6237322656334171%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A27%2C%5C%22ranking_signature%5C%22%3A1374175164312322048%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.2469945722379e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226237322656334171%5C%22%3A3001%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,1346101286123895,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/339397952_5838171042975737_1425546789006898859_n.jpg?stp=c0.0.526.526a_dst-jpg_p526x395&_nc_cat=105&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeExCIN6nlmT7mka_bvu0oGqHsmHFSCWCBceyYcVIJYIFyHvCnOSwDgIQ7cT0yz-l1DE1-tw0iI-cVLW05e_Us4k&_nc_ohc=wLfthxUTxAkAX8Mw1QU&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfCL4RGu2KcGSisVJ0YR6auKhc7SPo9tMCuuaD8NLfAh8w&oe=6440BD1D,appliances,2023-04-16 00:34,Consul,Cervejeira+Consul+Titanium+-+CZD12AT+82+litros+nova+sem+nenhum+detalhe+110V,"Listed  in São Paulo, SP"
20,Cafeteira,R$70,https://www.facebook.com/marketplace/item/775163640949836/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344058909221395319%22%2C%22mf_story_key%22%3A%226132030473555700%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6132030473555700%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A28%2C%5C%22ranking_signature%5C%22%3A1374175164312322048%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.2257610400761e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226132030473555700%5C%22%3A3001%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,775163640949836,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/340439608_6273344832729929_2152538732423360276_n.jpg?stp=c0.321.526.526a_dst-jpg_p526x395&_nc_cat=110&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeHq2p75ov7P71wvVbW4t35wnA7Nhuf62lucDs2G5_raWxCgj514heIOlWxOoEG-bQ0mUtkxtXZV-xj5-kSyfi7i&_nc_ohc=Ieez4FWWEpoAX8jhswv&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfBS7eng0PFhKcpYZjLwPYKEoRiICa9t92d7ztehGZ79YA&oe=6440E74E,appliances,2023-04-16 00:34,Used - like new,Seme nova,"Listed 9 hours ago in São Paulo, SP"
21,DOA-SE GELADEIRA FUNCIONANDO ,Free,https://www.facebook.com/marketplace/item/1158604924819194/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344058909221395319%22%2C%22mf_story_key%22%3A%226724483874245754%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6724483874245754%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A29%2C%5C%22ranking_signature%5C%22%3A1374175164312322048%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.1932565386806e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226724483874245754%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,1158604924819194,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/334283780_5982253211891994_4884389939058554420_n.jpg?stp=c0.204.526.526a_dst-jpg_p526x395&_nc_cat=105&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeEh2arnCgR_3yDlhcKRSmwrlmiElog_cL-WaISWiD9wv_ax248Vy0J-5UAOzF1JBrRRuUp_KQLbYGHeYrCLZTgc&_nc_ohc=D2jF1VEp-K4AX8dP2XA&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfDgsRIkDX04eHMk0IMRkuw0xG3OSPFJrkeqk_3UWPrkeg&oe=643F7A85,appliances,2023-04-16 00:34,,"Ela é antiguinha mas esta funcionando normal e nunca me deu problema,so estou doando porque não tenho onde deixar.
Me separei e estou devolvendo a casa q morava com minha ex para imobiliária,mas a geladeira ainda esta la e eu estou morando na casa da minha mãe no momento aqui não tem espaço para outra.
Quem tiver interesse chama no chat.","Listed a week ago in São Paulo, SP"
22,Locacao de ap ,"R$1,200",https://www.facebook.com/marketplace/item/905127014254152/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344058909221395319%22%2C%22mf_story_key%22%3A%225881364911961186%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5881364911961186%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A30%2C%5C%22ranking_signature%5C%22%3A1374175164312322048%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.1931276493941e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225881364911961186%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,905127014254152,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/336275480_6755123797847790_6631757234341800708_n.jpg?stp=c0.321.526.526a_dst-jpg_p526x395&_nc_cat=103&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFPeRwLlX-lRiXd4flpIeeu9WFZ3YWSH4H1YVndhZIfga7-88mO8yzi9cCle8Hw6t5pD2r4djpJqf-w5YvP3-rN&_nc_ohc=oYzcS9avvtQAX8stRDy&_nc_oc=AQkPNkXfC_nnWBi0KD3Np_jFvezU4OVjyGBM8bAP0INwMasrwA6481x6TMoe71R-hcAjq15x8vxN_GXMbDWXRs_b&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfC3gR3wAyyu-Za17-tn1T_Ioq7iYzK3SSBXUKqUEVjEGA&oe=6440C991,appliances,2023-04-16 00:34,,Locacao de ap na av afonso sampaio proximo ao parque do carmo com piscina salao de festas um otimo a... See more,Rentals
24,Geladeira,R$350,https://www.facebook.com/marketplace/item/3104389246527570/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344058909221395319%22%2C%22mf_story_key%22%3A%226053552178073098%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6053552178073098%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A33%2C%5C%22ranking_signature%5C%22%3A1374175164312322048%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.1748588453979e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226053552178073098%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,3104389246527570,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/328118294_6054345681346567_36435336460435117_n.jpg?stp=c0.86.526.526a_dst-jpg_p526x395&_nc_cat=106&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFETgrIf4RkoBEp5RMamrmameLbDZXlqB-Z4tsNleWoH-Qb8ihp8tZNtr2ebSnySuPIa9wHD547H3iXmgK-dIit&_nc_ohc=LyOhZB445fsAX82Ehfg&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfCuHVYH0bpbizhXa4VqaE80tK_wF4JVl_fUUviby8o08Q&oe=6440A58C,appliances,2023-04-16 00:34,Used - Good,Send seller a message,"Listed 2 days ago in São Paulo, SP"
42,Chapa a gás ,R$300,https://www.facebook.com/marketplace/item/1549215565602821/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344058840629149448%22%2C%22mf_story_key%22%3A%226875223582493509%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6875223582493509%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A54%2C%5C%22ranking_signature%5C%22%3A1374175164312322048%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.0763347115464e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226875223582493509%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,1549215565602821,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/334414205_6092494280815890_5545473998427128186_n.jpg?stp=c0.292.526.526a_dst-jpg_p526x395&_nc_cat=102&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeEc0SOBtUow0mJHxf5oc7E2qvaBp2wfKMCq9oGnbB8owBN6m_cBY3Y5O6rvB9mUtUlItg1uY6XTQ15RdNaBor8C&_nc_ohc=t9-DpRGLsMsAX9ekQlg&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfDwPA8PaMyp3rKMqkQ71zLrdDLcYGQdBGreAfBbSNX6Ag&oe=644068DC,appliances,2023-04-16 00:34,,Chapa a gás Diretamente Da Nossa Fábrica Tenho Com Prensa e Sem Prensa Somos Fábrica Estamos localizados Na Vila Guilhermina Zona leste são Paulo Chama No Whatsapp ,"Listed  in São Paulo, SP"
54,Fogão 4 Bocas,R$150,https://www.facebook.com/marketplace/item/1943847055990263/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344058840629149448%22%2C%22mf_story_key%22%3A%225886648661462881%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5886648661462881%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A66%2C%5C%22ranking_signature%5C%22%3A1374175164312322048%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.0236119004756e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225886648661462881%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,1943847055990263,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/334087723_6136686389785835_9179997447853792608_n.jpg?stp=c0.350.526.526a_dst-jpg_p526x395&_nc_cat=109&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeGhSazpShGxA7mSm9Eb8uk9cJFAbjp4ORRwkUBuOng5FIDv8dNILPG2gko5Rmc5Y6dM4eUw8c-mZGYXuFRXrdAn&_nc_ohc=7snI1q7y2IwAX-a51Vd&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfCgB71nWPENRnuSimVOhy5NAlvkb-bqVYCdEsdrbEyyqQ&oe=6440C9A2,appliances,2023-04-16 00:34,Used - Fair,"Fogão continental 4 bocas, acendimento automático. Está funcionando tudo, inclusive o forno. Retirar no local Jd Vista alegre zona norte, São Paulo","Listed a week ago in São Paulo, SP"
7,Lustre,R$130,https://www.facebook.com/marketplace/item/517712487142804/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344041935648793220%22%2C%22mf_story_key%22%3A%225597017160406869%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5597017160406869%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A8%2C%5C%22ranking_signature%5C%22%3A7048701035417698304%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A2.6942872764668e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225597017160406869%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,517712487142804,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/317283736_6012078725501605_3060205484270666097_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=106&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeEnTkKmH4tbqIBBthYyCM7Xefs278uzVFB5-zbvy7NUUMYhzk9RYB6gUalbIONA8LreoAtKAVlnodIcjNCShLoA&_nc_ohc=pB5awG-7R4QAX9fBT0k&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfDAsUCVoy1cuUCkn8AH00-2eQxfQs7ocSjoMi0vf-Y1OA&oe=6440483A,home,2023-04-16 00:39,Used - like new,"Lustre em estado de novo
Está a venda porque troquei a cor da sala.
Sou da Vila Prudente SP linha verde do metrô","Listed 8 weeks ago in São Paulo, SP"
8,Quarto De Solteiro,"R$2,000",https://www.facebook.com/marketplace/item/641881634609286/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344041935648793220%22%2C%22mf_story_key%22%3A%225619874691472334%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5619874691472334%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A9%2C%5C%22ranking_signature%5C%22%3A7048701035417698304%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A2.6941872764668e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225619874691472334%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,641881634609286,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/329210436_5734589063326052_2587236421438567820_n.jpg?stp=c89.0.540.540a_dst-jpg_p180x540&_nc_cat=110&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeGFULiMjZQiJd4gxIAoDO7Phz4rm8FWWHeHPiubwVZYdwR1BSh36bFpkX4LhACchM33VpW0WabGLohaWrJ1z84h&_nc_ohc=Uztl9l6x_FAAX9FjVG_&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfBdFk_pJ_lxlVehzY3REXVNt-sX2roQyShy7mMUlP98zA&oe=6440D2A5,home,2023-04-16 00:39,Used - Good,Quarto de solteiro. Todo em mogno. Cama c/gaveteiro e baú e armário em  L. Podendo ser desmembrados e vendido separadamente,"Listed 8 weeks ago in São Paulo, SP"
9,Escrivaninha Tok Stok,R$500,https://www.facebook.com/marketplace/item/908874943669755/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4344041935648793220%22%2C%22mf_story_key%22%3A%226761816363844722%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6761816363844722%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A10%2C%5C%22ranking_signature%5C%22%3A7048701035417698304%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A2.6940872764668e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226761816363844722%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,908874943669755,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/339843355_5995460303869507_3796273812532833613_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=107&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeEJzkZHskryv61YnzjG2cor9TBtQL7016D1MG1AvvTXoKQlHHHZyC0UrWqYdAm3EvA9USCxCRFe9ssTLyHUuN8i&_nc_ohc=yX5ioLXjV6AAX-8VvYw&_nc_oc=AQnBmJMa3P6qLgKdabNk97wWVi9SSe3LtgX00orlmJOX-EOUoZYFfIJhtbVpLuauCzWWLvHmU32GxiZukraU2gUN&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfAoPIUq2Jk5RAhORk6ndrTj31AfGJv2nOHP1ItYfjFXlg&oe=64406C54,home,2023-04-16 00:39,Used - Good,"Escrivaninha com oito meses de uso, com rodízios. 1,10x51cm","Listed a week ago in São Paulo, SP"
